Timing is on.
=== V1-Q1: Customer-level attribution report for a specific campaign ===
    customer_name     |           contact_info           | booking_date | booking_id |     campaign_name      
 Antonio Navarro      | karen43@example.net              | 2025-07-06   |     308193 | Romantic Paris Getaway
 Daniel White         | leslieowens@example.org          | 2025-07-06   |     271860 | Romantic Paris Getaway
 Debra Cooper         | qkemp@example.net                | 2025-07-06   |     157123 | Romantic Paris Getaway
 Eric Hess            | tylerhoward@example.com          | 2025-07-06   |      84120 | Romantic Paris Getaway
 Kelly Williams       | daisy42@example.com              | 2025-07-06   |     143150 | Romantic Paris Getaway
 Kimberly Thomas      | ashley28@example.net             | 2025-07-06   |     106487 | Romantic Paris Getaway
 Kristen Hess         | svance@example.net               | 2025-07-06   |      49365 | Romantic Paris Getaway
 Linda Davis          | jamesfuller@example.net          | 2025-07-06   |     117661 | Romantic Paris Getaway
 Maria Taylor         | boyddavid@example.net            | 2025-07-06   |      10713 | Romantic Paris Getaway
 Michelle Carter      | uflores@example.net              | 2025-07-06   |     348579 | Romantic Paris Getaway
 Thomas Fox           | edwardselizabeth@example.com     | 2025-07-06   |      24323 | Romantic Paris Getaway
 Amy Villa            | christina96@example.org          | 2025-07-05   |     269359 | Romantic Paris Getaway
 Ana Juarez           | lopezjessica@example.com         | 2025-07-05   |     118379 | Romantic Paris Getaway
 Christopher Hamilton | jacqueline15@example.net         | 2025-07-05   |     293848 | Romantic Paris Getaway
 Keith Brown          | alishamcdonald@example.com       | 2025-07-05   |     219634 | Romantic Paris Getaway
 Kimberly Hughes MD   | clarkmichael@example.org         | 2025-07-05   |      88237 | Romantic Paris Getaway
 Lisa Campbell        | connor17@example.org             | 2025-07-05   |     256466 | Romantic Paris Getaway
 Crystal Fisher       | alyssa71@example.net             | 2025-07-04   |     125228 | Romantic Paris Getaway
 Dan Carroll          | reneehammond@example.net         | 2025-07-04   |     125995 | Romantic Paris Getaway
 Dennis Johnson       | juanhernandez@example.com        | 2025-07-04   |     391945 | Romantic Paris Getaway
 Elizabeth Noble      | foxangela@example.net            | 2025-07-04   |     239814 | Romantic Paris Getaway
 Henry Franco         | kristen58@example.com            | 2025-07-04   |     193142 | Romantic Paris Getaway
 John Ballard         | edwardrobles@example.net         | 2025-07-04   |      89198 | Romantic Paris Getaway
 Joseph Crawford      | johnny77@example.org             | 2025-07-04   |     276301 | Romantic Paris Getaway
 Joshua Gray          | torresblake@example.net          | 2025-07-04   |     311849 | Romantic Paris Getaway
 Julian Brandt        | nelsonshannon@example.org        | 2025-07-04   |     339221 | Romantic Paris Getaway
 Michael Diaz         | bradley03@example.org            | 2025-07-04   |      22000 | Romantic Paris Getaway
 Natalie Arias        | kimcynthia@example.net           | 2025-07-04   |      23731 | Romantic Paris Getaway
 Anthony Humphrey     | joshuarivera@example.com         | 2025-07-03   |     203466 | Romantic Paris Getaway
 Becky Deleon         | danderson@example.com            | 2025-07-03   |      31813 | Romantic Paris Getaway
 Daniel Welch         | qmejia@example.org               | 2025-07-03   |     221231 | Romantic Paris Getaway
 David Whitaker       | bolsen@example.org               | 2025-07-03   |      42969 | Romantic Paris Getaway
 Joshua Coleman       | moralesangela@example.net        | 2025-07-03   |     118760 | Romantic Paris Getaway
 Joyce Neal           | james04@example.net              | 2025-07-03   |      41873 | Romantic Paris Getaway
 Kyle Davis           | drobinson@example.net            | 2025-07-03   |     177267 | Romantic Paris Getaway
 Max Herring          | jennifermendoza@example.org      | 2025-07-03   |     328068 | Romantic Paris Getaway
 Michael Terry        | carolynjuarez@example.org        | 2025-07-03   |     109442 | Romantic Paris Getaway
 Richard Salas        | robert67@example.net             | 2025-07-03   |     218368 | Romantic Paris Getaway
 Roger Garcia         | lisamack@example.net             | 2025-07-03   |     290663 | Romantic Paris Getaway
 Shane Walker         | ihoward@example.net              | 2025-07-03   |      72592 | Romantic Paris Getaway
 Yvonne Mosley        | garrettcaitlin@example.org       | 2025-07-03   |     210620 | Romantic Paris Getaway
 Emily Powell         | michellereed@example.net         | 2025-07-02   |     284032 | Romantic Paris Getaway
 Joseph Benton        | hunterrichard@example.org        | 2025-07-02   |     205425 | Romantic Paris Getaway
 Joseph Henderson     | ibolton@example.net              | 2025-07-02   |     287693 | Romantic Paris Getaway
 Kenneth Smith        | mcphersondavid@example.net       | 2025-07-02   |     311060 | Romantic Paris Getaway
 Kristine Combs       | jane80@example.com               | 2025-07-02   |      49138 | Romantic Paris Getaway
 Nichole Higgins      | morrismichael@example.com        | 2025-07-02   |     239280 | Romantic Paris Getaway
 Steven Holloway      | kimtyler@example.com             | 2025-07-02   |      29692 | Romantic Paris Getaway
 Travis Mcmahon       | ptaylor@example.net              | 2025-07-02   |     340045 | Romantic Paris Getaway
 April Guerra         | xjohnson@example.org             | 2025-07-01   |     297307 | Romantic Paris Getaway
 Christopher Cox      | englishjohn@example.net          | 2025-07-01   |     370285 | Romantic Paris Getaway
 Dawn Jones           | dawn94@example.com               | 2025-07-01   |     102707 | Romantic Paris Getaway
 Laura Scott          | christopherwalker@example.com    | 2025-07-01   |      51637 | Romantic Paris Getaway
 Michael Guzman       | rtownsend@example.com            | 2025-07-01   |     269213 | Romantic Paris Getaway
 Natalie Taylor       | kharrell@example.com             | 2025-07-01   |     335466 | Romantic Paris Getaway
 Patricia Fisher      | robertsjohn@example.net          | 2025-07-01   |     142916 | Romantic Paris Getaway
 Rebecca Simmons      | otaylor@example.net              | 2025-07-01   |     270727 | Romantic Paris Getaway
 Ryan Mitchell        | mcdaniellisa@example.com         | 2025-07-01   |     365544 | Romantic Paris Getaway
 Samuel Hill          | campbellbrian@example.org        | 2025-07-01   |     205444 | Romantic Paris Getaway
 Stephanie Nguyen     | emurphy@example.org              | 2025-07-01   |     204057 | Romantic Paris Getaway
 Theresa Shaw         | qbradley@example.net             | 2025-07-01   |     223140 | Romantic Paris Getaway
 Amanda Huynh         | roblestiffany@example.com        | 2025-06-30   |     270450 | Romantic Paris Getaway
 Angel Stewart        | johnsantiago@example.org         | 2025-06-30   |      16707 | Romantic Paris Getaway
 Carrie Boyle         | mwilliams@example.net            | 2025-06-30   |     262338 | Romantic Paris Getaway
 Christine Reid       | bobby70@example.net              | 2025-06-30   |      96146 | Romantic Paris Getaway
 Elizabeth Olson      | andersonrandy@example.com        | 2025-06-30   |     380720 | Romantic Paris Getaway
 Hector Bailey        | lopezsheri@example.net           | 2025-06-30   |     112014 | Romantic Paris Getaway
 Jeffrey Cooper       | joshuacampbell@example.net       | 2025-06-30   |     107763 | Romantic Paris Getaway
 Jerry Morgan         | smithsteven@example.net          | 2025-06-30   |     320994 | Romantic Paris Getaway
 Jordan Fox           | thomassimpson@example.org        | 2025-06-30   |     178124 | Romantic Paris Getaway
 Katherine Flowers    | oward@example.net                | 2025-06-30   |     370645 | Romantic Paris Getaway
 Kelsey Mendoza       | xmurillo@example.org             | 2025-06-30   |      66826 | Romantic Paris Getaway
 Michael Jones        | joseph94@example.net             | 2025-06-30   |     325525 | Romantic Paris Getaway
 Ms. Stacey Taylor    | troy13@example.com               | 2025-06-30   |     298434 | Romantic Paris Getaway
 Patricia Harris      | arthur81@example.com             | 2025-06-30   |     144000 | Romantic Paris Getaway
 William Delgado      | wtorres@example.com              | 2025-06-30   |     160627 | Romantic Paris Getaway
 Chelsea Lewis        | afields@example.com              | 2025-06-29   |      27995 | Romantic Paris Getaway
 Claudia Lopez        | hannahjohnson@example.org        | 2025-06-29   |     155127 | Romantic Paris Getaway
 Elizabeth Mathews    | smacdonald@example.net           | 2025-06-29   |      14395 | Romantic Paris Getaway
 Jeremy Morgan        | ellisamy@example.com             | 2025-06-29   |     122687 | Romantic Paris Getaway
 Jordan Diaz          | stephen95@example.com            | 2025-06-29   |     179370 | Romantic Paris Getaway
 Julia Walker         | stacey89@example.com             | 2025-06-29   |     291980 | Romantic Paris Getaway
 Lisa Walker          | sherryrobbins@example.com        | 2025-06-29   |     119922 | Romantic Paris Getaway
 Melissa Anderson     | qkane@example.net                | 2025-06-29   |     193360 | Romantic Paris Getaway
 Nicholas Monroe      | john34@example.com               | 2025-06-29   |      96481 | Romantic Paris Getaway
 Sara Mcfarland       | stephaniesmith@example.net       | 2025-06-29   |     339035 | Romantic Paris Getaway
 Tammy Johnson        | joshua86@example.org             | 2025-06-29   |     126921 | Romantic Paris Getaway
 Alec Calhoun         | aaron31@example.org              | 2025-06-28   |     280938 | Romantic Paris Getaway
 Andrew Chung         | martinezbrandy@example.net       | 2025-06-28   |     218206 | Romantic Paris Getaway
 Dr. Laurie Lowe      | aprilhancock@example.net         | 2025-06-28   |      93998 | Romantic Paris Getaway
 Karen Barnes         | frenchheather@example.org        | 2025-06-28   |     129251 | Romantic Paris Getaway
 Katelyn Hammond      | patrickrichard@example.com       | 2025-06-28   |     297432 | Romantic Paris Getaway
 Lisa Christian       | rodriguezrobert@example.org      | 2025-06-28   |     286634 | Romantic Paris Getaway
 Marvin Burton        | kpatterson@example.net           | 2025-06-28   |      29473 | Romantic Paris Getaway
 Paula Wright         | gonzalezcole@example.net         | 2025-06-28   |     233141 | Romantic Paris Getaway
 Susan Sherman        | basslindsey@example.com          | 2025-06-28   |     137362 | Romantic Paris Getaway
 Teresa Pittman MD    | pbarrera@example.com             | 2025-06-28   |     122508 | Romantic Paris Getaway
 Todd Green           | delacruzandrew@example.net       | 2025-06-28   |     156066 | Romantic Paris Getaway
 Alan Kim             | reneeingram@example.net          | 2025-06-27   |     282460 | Romantic Paris Getaway
 Amy Brown            | pfrazier@example.com             | 2025-06-27   |     327710 | Romantic Paris Getaway
 Andrew Williams      | mark84@example.net               | 2025-06-27   |     291594 | Romantic Paris Getaway
 Chelsea Green        | bethrichard@example.net          | 2025-06-27   |     160159 | Romantic Paris Getaway
 Cynthia Wilcox       | mary50@example.net               | 2025-06-27   |     367281 | Romantic Paris Getaway
 Dorothy Simmons      | danielhunter@example.org         | 2025-06-27   |     112218 | Romantic Paris Getaway
 James Moore          | richard82@example.org            | 2025-06-27   |     291577 | Romantic Paris Getaway
 Jeremy Joseph        | kennedyedward@example.com        | 2025-06-27   |     225085 | Romantic Paris Getaway
 John Moody           | erikmarshall@example.net         | 2025-06-27   |     167883 | Romantic Paris Getaway
 Jose Jackson         | ynolan@example.net               | 2025-06-27   |     394665 | Romantic Paris Getaway
 Keith Lloyd          | aaron14@example.net              | 2025-06-27   |     149375 | Romantic Paris Getaway
 Logan Hardy          | qmatthews@example.org            | 2025-06-27   |     345883 | Romantic Paris Getaway
 Maurice Collins      | hernandezmichelle@example.org    | 2025-06-27   |      62599 | Romantic Paris Getaway
 Mr. Nathan Brown     | epope@example.com                | 2025-06-27   |     165621 | Romantic Paris Getaway
 Nicole Rodgers       | rebeccabrown@example.net         | 2025-06-27   |      13055 | Romantic Paris Getaway
 Richard Daniels      | ctran@example.org                | 2025-06-27   |     298172 | Romantic Paris Getaway
 Sonia Newman         | robinblair@example.com           | 2025-06-27   |     249510 | Romantic Paris Getaway
 Taylor Montes        | ireese@example.com               | 2025-06-27   |     138699 | Romantic Paris Getaway
 Troy Thomas          | beth43@example.com               | 2025-06-27   |      56861 | Romantic Paris Getaway
